lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
148,0,118.15,7,21,4,3,2,0,0,1
6,0,118.0,3,11,4,2,0,0,0,0
19,0,131.6,4,14,4,3,2,0,3,0
45,0,85.5,6,18,3,1,1,0,0,1
157,1,76.5,8,14,4,1,0,0,0,1
2,0,102.7,8,2,4,1,0,0,0,1
11,0,181.0,7,18,3,1,1,0,4,1
162,2,121.5,7,25,4,0,1,0,0,0
17,1,91.0,2,14,4,1,2,0,0,0
238,0,78.3,12,31,4,1,1,3,0,0
317,0,120.0,9,15,4,2,0,0,0,0
0,0,144.0,8,11,4,2,0,0,0,1
113,1,105.3,5,2,4,2,1,0,0,1
99,1,114.3,6,29,4,3,0,0,0,1
174,0,70.0,10,10,4,1,1,0,0,0
91,0,198.9,5,6,4,2,1,0,5,0
187,0,111.35,8,28,4,5,2,0,0,0
30,0,110.8,4,6,4,3,0,0,4,1
9,1,85.0,12,18,4,1,0,3,0,1
13,1,85.0,3,20,3,0,1,0,0,1
86,0,122.0,12,8,4,3,0,0,0,0
305,0,89.0,11,4,4,2,1,0,0,0
21,0,95.0,4,28,3,1,0,0,0,1
98,1,59.5,12,29,3,3,0,0,0,1
290,1,72.0,6,17,3,2,1,0,0,1
22,2,152.6,4,14,4,3,2,0,3,1
28,2,139.0,10,10,4,1,1,0,0,1
63,1,94.5,7,25,4,3,1,3,0,1
87,1,97.71,6,9,4,3,0,0,0,1
33,0,104.96,4,16,4,1,2,0,3,1
120,0,94.5,7,18,4,1,1,3,0,1
15,1,165.0,9,1,4,5,0,0,5,0
4,1,101.0,4,7,4,2,0,0,0,1
4,0,57.75,12,1,4,2,0,3,0,1
68,0,109.65,4,23,4,3,2,0,0,0
25,0,139.0,9,8,4,2,0,3,0,0
116,0,105.3,5,5,4,3,0,0,0,0
15,0,88.4,12,20,4,5,2,0,0,1
67,0,89.25,4,11,4,3,1,3,0,0
37,1,175.5,10,15,4,1,1,0,3,1
108,0,72.25,7,10,3,2,2,0,0,1
43,1,107.1,7,3,4,1,2,3,0,1
4,0,104.0,10,25,4,1,0,0,0,1
139,0,104.21,4,30,4,5,2,0,4,1
163,0,100.0,6,5,3,2,2,0,0,0
3,1,65.0,12,19,2,0,1,0,0,1
118,0,110.0,6,6,3,3,1,0,0,1
146,2,127.8,7,8,4,1,0,0,3,1
156,0,103.5,8,21,4,1,2,3,0,0
34,1,94.5,6,26,4,0,1,0,0,1
52,3,103.7,12,4,4,2,2,0,0,1
0,0,120.0,10,22,4,1,0,3,0,1
39,0,109.0,8,14,3,2,0,1,0,1
86,0,105.0,9,24,3,2,0,0,0,1
54,0,81.0,10,16,3,2,2,0,0,1
74,0,75.0,4,17,3,2,2,0,0,1
193,1,70.44,7,9,4,1,2,0,0,1
34,0,85.5,9,18,3,1,2,0,0,1
71,0,79.56,7,13,3,4,0,0,0,1
22,0,139.0,9,26,4,3,1,0,0,0
130,0,159.3,6,9,4,2,0,0,3,0
29,1,79.54,1,8,4,5,2,0,0,1
1,1,65.0,4,5,2,1,0,0,0,1
50,1,99.67,12,31,3,3,0,0,0,1
101,0,61.5,12,31,3,3,1,0,3,1
53,1,76.58,4,11,4,3,1,0,0,1
13,0,177.0,6,10,4,1,0,0,3,1
24,0,122.0,9,1,4,3,0,0,0,1
55,1,123.3,9,2,4,2,1,0,3,1
56,0,185.0,9,25,3,2,2,0,0,1
59,1,139.5,10,19,4,3,0,0,3,0
156,0,100.63,7,7,4,3,1,3,0,0
109,0,88.83,4,19,4,4,0,0,0,1
32,2,97.92,10,5,4,4,1,0,0,1
126,0,97.75,7,6,4,4,0,3,0,0
26,0,85.0,10,9,3,2,2,0,0,1
49,0,126.9,5,21,4,1,0,0,0,0
132,0,96.3,6,30,4,3,0,0,0,0
245,0,106.59,10,13,4,3,2,0,0,0
53,1,81.0,12,29,4,2,0,3,0,1
3,0,95.0,11,10,0,1,0,0,3,1
2,0,104.0,10,26,4,1,0,0,0,1
44,0,77.76,11,3,4,2,0,0,0,1
49,0,75.0,11,2,3,4,0,0,0,1
44,0,75.0,2,17,3,3,0,0,0,1
268,0,95.4,10,1,4,1,1,3,0,0
84,0,71.28,11,20,4,0,2,3,0,0
6,0,65.0,8,8,2,0,1,0,0,0
3,0,87.7,11,8,4,3,2,0,1,1
147,0,118.8,8,22,4,2,1,0,3,0
252,1,163.63,8,14,4,3,2,0,1,0
153,0,81.0,10,16,3,2,2,0,0,1
14,0,132.0,3,30,4,8,2,0,3,0
20,2,115.6,6,8,4,2,0,0,3,1
88,0,87.3,4,2,4,1,2,0,0,0
86,0,87.5,9,24,3,2,0,0,0,1
109,0,62.7,2,21,4,2,2,0,0,1
153,0,186.3,8,19,4,1,0,0,5,0
0,0,75.0,8,11,4,1,0,0,0,0
56,0,120.0,6,8,3,1,0,0,0,1
4,0,116.0,9,26,3,1,1,0,0,1
113,0,89.25,5,9,4,3,1,0,0,0
118,3,107.95,5,1,4,5,2,0,3,1
8,3,129.2,6,4,4,1,0,0,0,1
17,0,87.0,2,21,3,1,2,0,0,1
0,2,148.0,6,8,4,1,0,0,3,1
4,3,88.0,11,2,2,2,0,0,0,1
2,1,89.0,4,16,4,1,0,3,0,1
204,0,100.0,5,5,3,3,0,0,0,0
36,0,140.4,4,30,4,2,2,0,3,0
155,0,161.1,9,1,4,3,2,1,0,0
157,0,80.75,8,25,4,5,2,3,0,0
71,1,126.0,5,10,3,3,0,1,0,1
0,1,65.0,2,29,2,0,1,0,0,1
0,1,106.2,9,13,4,3,0,0,0,1
116,0,57.0,3,5,3,5,2,0,0,1
161,0,59.5,10,31,3,3,1,3,0,1
15,1,89.0,6,14,4,1,0,3,0,1
146,3,116.23,8,20,4,5,2,0,3,1
9,1,0.0,9,7,1,1,0,0,1,1
205,2,85.5,10,18,4,4,0,3,0,0
142,1,125.33,5,9,4,2,1,0,0,1
30,1,186.22,11,2,4,9,4,0,5,0
86,1,87.5,9,24,3,2,0,0,0,1
147,0,55.96,8,10,4,3,1,0,0,1
29,1,109.2,4,11,4,2,1,0,0,1
85,0,96.3,4,15,4,2,1,0,0,0
5,0,134.83,9,10,4,4,2,0,0,1
38,0,81.0,6,19,3,1,2,0,0,0
161,1,97.75,8,9,4,6,2,3,0,0
151,0,71.0,1,19,3,3,0,0,0,1
255,0,94.35,9,5,4,3,1,0,0,0
55,2,124.1,3,20,4,3,2,0,3,1
111,2,79.2,11,28,4,2,1,3,0,0
101,2,65.83,4,16,4,1,0,3,0,1
157,1,72.25,7,7,3,3,1,0,0,1
35,0,67.5,2,12,4,2,0,3,0,0
3,1,31.0,2,26,2,1,0,0,0,1
151,2,91.48,10,6,4,3,2,0,0,1
213,0,130.0,6,7,3,3,0,0,0,0
102,0,82.45,7,10,3,2,2,0,3,1
5,2,141.0,4,1,4,3,2,0,3,1
103,2,79.2,12,9,4,2,0,3,0,1
44,1,95.0,4,23,3,1,2,0,0,1
76,1,80.75,9,15,4,5,0,0,0,1
57,1,93.6,12,8,4,3,0,0,0,1
47,1,72.76,9,22,4,1,0,0,0,1
265,0,109.0,6,24,3,2,0,1,0,0
5,0,113.0,8,17,4,1,0,3,0,1
95,0,109.65,5,21,4,2,2,3,0,0
17,2,196.0,7,23,4,1,0,0,3,1
25,0,130.0,10,27,4,3,1,0,0,0
0,2,111.65,9,21,4,3,1,0,0,1
61,1,139.34,7,18,4,8,3,0,4,0
43,2,194.3,11,1,4,3,0,1,3,1
73,2,79.2,11,27,4,2,1,0,0,1
154,2,79.2,12,8,4,2,0,3,0,1
254,1,92.28,10,12,4,4,0,0,0,0
2,0,144.8,11,25,3,2,0,0,5,1
25,2,126.48,11,10,4,3,1,0,3,1
34,1,105.3,4,22,4,1,0,0,0,1
91,0,109.98,10,24,4,4,1,0,3,1
150,0,123.3,7,30,4,2,2,0,3,0
142,1,79.2,12,22,4,2,0,3,0,1
63,0,68.85,7,8,4,8,2,3,0,0
5,0,100.0,5,24,2,2,0,0,0,1
64,1,168.3,9,16,4,2,0,0,3,1
9,0,95.0,4,20,3,3,0,0,0,1
16,0,132.33,6,13,4,2,1,0,0,0
56,1,72.42,8,28,4,2,2,3,0,1
43,0,118.0,12,31,3,3,0,0,0,1
247,1,70.03,10,28,4,2,2,0,0,0
45,1,126.9,6,30,4,3,1,0,0,0
70,0,115.6,5,9,3,2,1,0,3,1
150,0,96.9,7,8,3,2,1,0,0,1
40,0,168.3,7,26,4,3,0,0,3,0
29,1,279.2,9,28,4,4,1,0,6,0
43,1,97.0,11,16,4,1,0,3,0,1
99,1,80.75,4,27,3,6,2,0,0,1
2,1,104.0,4,11,4,1,1,3,0,1
57,1,136.8,11,17,4,2,0,1,3,0
82,0,139.5,7,25,4,2,1,0,3,0
27,1,88.0,12,6,2,1,0,0,0,1
54,1,72.77,6,19,4,3,2,3,0,1
4,0,159.0,10,10,2,2,1,0,0,1
21,0,85.0,2,11,4,1,0,0,0,0
80,0,144.0,9,19,3,2,1,0,0,1
30,1,97.71,5,15,4,3,2,0,0,1
71,1,122.4,7,10,4,3,2,0,3,1
30,0,140.0,6,2,3,2,0,0,0,1
72,0,85.5,10,7,3,2,0,0,0,1
292,0,86.7,12,13,4,4,0,0,3,0
161,0,126.9,9,15,4,3,1,0,0,0
76,1,116.36,10,22,4,5,2,0,3,1
71,0,120.0,6,14,3,3,0,0,0,1
4,0,64.0,2,2,3,2,0,0,0,1
87,0,75.0,12,18,3,2,2,0,0,1
267,0,95.0,9,30,3,2,1,0,0,0
100,2,130.5,6,28,4,1,0,0,0,0
98,0,116.1,5,7,4,1,0,3,0,0
174,0,85.5,7,4,4,2,1,3,0,0
181,2,96.3,8,30,4,2,0,0,0,0
120,1,80.75,4,12,4,4,0,3,0,1
145,1,114.3,7,7,4,3,0,0,0,0
87,0,104.4,10,26,4,3,0,0,3,0
113,0,80.14,5,10,4,5,2,0,0,0
1,0,65.0,4,1,2,1,0,0,0,1
3,0,70.0,10,7,3,4,0,0,0,1
165,2,123.3,10,27,4,3,1,0,3,0
17,1,136.0,8,19,4,2,0,0,0,0
265,1,115.0,6,24,3,2,0,1,0,0
220,1,90.95,8,9,4,5,0,0,0,0
26,0,226.5,9,27,4,4,0,0,5,0
7,1,140.0,10,17,4,5,1,3,0,0
4,0,122.4,9,20,4,1,0,3,0,1
93,1,126.9,6,20,4,1,1,0,0,1
2,0,82.4,3,17,3,1,0,0,0,1
5,2,140.75,9,19,4,2,2,0,3,1
1,0,55.0,3,15,1,2,0,0,0,1
144,1,96.3,6,27,4,2,1,0,0,1
25,1,95.0,10,10,3,1,1,0,0,1
1,0,70.0,6,17,3,2,1,0,0,1
138,0,94.5,8,22,3,1,2,1,0,0
0,0,75.0,8,10,4,0,1,3,0,0
5,1,149.0,9,7,4,1,0,3,0,1
187,1,119.85,9,22,4,3,1,0,0,0
126,0,139.5,8,3,4,1,0,1,0,0
73,0,126.9,5,7,4,1,0,0,0,0
45,0,71.1,3,12,4,1,1,3,0,0
34,1,78.3,1,16,4,1,2,0,0,1
20,0,65.0,10,11,2,1,2,0,0,1
207,3,108.9,10,4,4,1,0,0,0,1
4,0,70.0,12,16,3,1,0,0,0,1
26,0,85.0,7,3,3,3,2,0,0,1
11,1,148.0,12,29,4,3,0,0,3,1
198,0,90.0,9,9,3,2,1,0,0,0
2,1,81.75,5,15,3,2,2,0,0,1
52,1,89.25,4,11,4,3,1,3,0,1
290,0,86.7,12,1,4,3,1,0,3,0
1,1,99.0,7,20,4,1,0,3,0,1
62,1,111.88,12,23,4,2,1,1,0,1
173,0,89.25,10,15,4,4,2,0,0,0
122,0,80.75,9,11,3,4,2,0,0,1
60,0,75.0,11,15,3,3,0,0,0,1
302,0,100.0,9,16,3,2,1,0,0,0
0,1,221.0,5,3,4,4,0,0,5,1
67,0,109.1,4,1,4,1,0,0,0,1
8,0,79.0,12,9,2,1,0,0,0,1
33,1,126.0,10,6,4,1,0,3,0,1
78,0,100.0,3,25,3,2,1,0,0,0
7,2,182.0,3,26,4,1,1,0,3,1
45,0,72.9,2,19,4,2,0,0,0,0
13,1,100.0,9,15,2,1,0,3,0,0
273,0,94.5,6,24,4,2,1,0,0,0
63,0,193.68,11,7,4,2,1,0,5,1
79,1,192.03,12,30,3,2,0,0,0,1
7,2,164.0,10,7,4,3,0,0,0,1
4,0,93.56,8,2,4,1,0,3,0,1
155,0,103.5,7,18,4,1,1,3,0,0
130,0,140.4,9,25,4,5,3,0,3,0
38,0,125.1,8,21,4,0,1,3,0,0
1,0,76.0,1,5,2,1,0,0,0,1
349,0,96.67,10,4,3,5,1,0,0,0
35,1,129.0,10,28,4,2,1,0,0,1
66,0,88.2,4,2,4,1,1,0,0,0
10,2,149.0,9,19,4,1,1,0,0,1
57,1,64.67,12,12,4,4,1,0,0,1
209,1,66.53,7,2,4,4,2,0,0,1
175,0,82.28,10,4,3,4,0,0,0,0
212,1,129.65,9,26,4,3,1,0,0,0
181,1,85.5,7,8,4,1,0,3,0,0
200,0,150.45,9,20,4,5,1,0,0,0
146,3,178.2,6,12,4,1,2,0,5,1
5,2,171.26,2,1,4,0,1,0,6,1
4,0,90.0,5,20,2,1,0,0,3,0
33,1,104.0,11,26,4,1,0,0,0,0
139,0,116.45,7,11,4,4,1,0,0,0
2,1,80.0,1,30,4,1,0,0,0,1
18,0,65.0,6,20,2,0,1,0,0,1
6,1,104.92,4,22,4,3,2,0,0,1
27,1,77.0,1,29,4,2,0,3,0,1
102,1,132.6,5,5,4,3,1,0,3,1
154,3,177.3,6,28,4,3,0,0,5,1
64,1,126.9,4,29,4,2,1,0,0,0
17,3,73.88,10,1,4,2,0,0,0,1
1,2,182.0,3,24,4,2,0,0,3,1
36,0,86.5,3,1,2,1,0,0,0,1
25,4,155.67,9,16,4,2,1,0,0,1
102,2,86.4,12,6,4,2,0,0,0,0
60,0,130.9,12,23,4,2,2,0,3,0
50,0,63.75,12,3,3,2,2,0,0,1
5,0,1.6,12,22,1,5,0,0,1,1
51,0,88.0,11,2,4,4,1,3,0,0
87,1,183.6,9,6,4,5,2,1,3,1
42,0,60.0,11,5,3,3,0,0,3,1
5,2,80.3,1,15,4,2,1,0,0,1
213,0,119.85,9,19,4,5,3,0,0,0
4,1,120.5,6,12,4,0,2,0,0,1
323,1,112.0,5,17,3,4,0,1,0,0
30,1,125.1,7,27,4,1,0,3,0,1
118,0,110.0,6,6,3,1,1,0,0,1
35,1,92.9,3,2,4,2,0,0,0,1
308,2,78.3,11,23,4,3,0,0,0,0
33,0,135.9,9,8,4,3,2,0,0,0
5,1,98.0,5,4,2,1,0,0,0,1
90,0,96.9,7,10,3,1,2,0,0,1
129,1,80.75,5,13,3,2,1,0,0,1
45,1,124.1,3,19,4,2,2,0,3,0
70,2,113.87,12,8,4,3,0,0,0,1
78,0,117.9,8,7,4,0,1,0,0,0
1,1,179.0,6,14,4,2,0,0,0,1
60,0,132.7,7,4,4,1,1,0,0,0
104,1,88.4,12,8,4,3,1,0,0,1
103,0,115.0,4,19,3,2,0,0,0,0
34,1,160.2,10,4,4,3,0,0,3,1
0,0,90.0,5,13,3,2,0,0,0,1
75,0,131.4,7,1,4,2,1,0,3,0
19,1,121.75,10,1,4,3,1,0,3,1
44,1,103.05,10,15,4,2,0,0,0,0
0,1,76.47,6,27,4,4,1,0,0,1
111,0,85.86,4,24,4,2,2,0,1,1
102,1,109.8,12,9,4,2,0,0,0,0
271,0,95.0,9,21,3,3,0,1,0,0
260,0,113.4,9,22,4,3,0,3,0,0
326,2,67.5,11,24,4,3,0,3,0,0
0,0,65.0,5,4,2,2,0,0,0,1
292,0,115.0,7,21,3,2,0,1,0,0
17,0,127.0,2,12,4,2,2,0,0,0
271,0,85.67,9,21,3,3,0,0,0,1
192,1,72.75,8,8,4,3,1,0,0,1
195,1,130.5,8,13,4,1,1,0,0,0
35,1,65.83,10,7,4,2,0,0,0,1
13,0,96.0,4,26,3,3,0,1,0,1
18,2,69.0,12,1,4,2,0,0,0,1
268,0,78.0,4,8,3,3,2,0,0,1
5,0,151.33,10,6,4,3,0,0,0,1
211,0,68.69,5,31,4,3,0,3,1,0
82,0,96.3,6,27,4,0,1,0,0,0
101,0,84.58,7,11,3,2,1,0,0,1
14,1,142.64,11,7,4,0,1,0,0,1
34,0,224.67,9,23,4,3,0,1,0,0
12,2,101.0,4,17,4,1,2,0,0,1
80,0,81.25,3,29,4,4,0,3,0,1
190,1,70.0,4,9,3,1,1,0,0,1
213,0,130.0,6,7,4,3,0,0,0,0
181,0,120.0,10,11,4,2,0,0,0,0
115,1,116.1,6,6,4,2,1,0,0,1
133,0,90.95,6,21,3,5,0,0,3,1
49,0,78.3,3,7,4,2,1,0,0,0
35,0,77.25,12,26,4,1,0,0,1,1
86,1,114.3,7,17,4,0,1,0,0,1
46,0,123.3,8,30,4,5,1,0,3,0
45,2,159.3,6,17,4,2,0,0,3,1
6,0,92.0,2,22,4,2,1,0,0,1
12,0,100.87,5,30,4,2,1,0,0,0
11,1,0.0,12,11,1,2,0,0,3,1
69,0,120.0,6,12,3,4,2,0,0,0
59,0,80.75,3,31,3,3,1,0,0,1
50,2,115.58,5,14,4,2,2,0,3,1
92,1,63.75,12,1,4,15,4,0,0,0
24,0,79.2,6,13,4,1,1,3,0,1
106,0,55.08,7,21,4,2,0,3,0,0
38,0,118.8,4,21,4,3,1,0,3,0
54,1,90.1,11,11,4,2,2,0,0,1
37,0,120.0,12,28,4,3,0,3,0,0
85,1,82.45,3,29,4,4,0,0,0,1
96,0,88.83,4,8,4,2,2,0,0,1
5,0,95.0,4,4,0,3,1,0,0,0
160,1,131.4,9,29,4,3,1,0,3,0
51,2,130.9,12,20,4,5,1,0,3,1
126,0,55.0,3,24,3,3,0,0,0,1
53,1,60.98,12,9,4,2,1,3,0,1
18,0,197.0,4,22,4,1,0,0,5,0
0,0,135.67,7,8,4,2,1,3,0,1
305,0,89.0,11,4,3,2,1,0,0,0
291,0,115.0,8,19,4,2,0,1,0,0
30,1,92.0,1,1,4,2,0,3,0,1
261,0,68.51,12,26,4,7,3,3,0,0
6,2,119.0,5,23,4,1,1,3,0,1
40,2,149.4,8,13,4,2,2,0,3,1
115,1,104.55,4,29,4,3,2,0,3,0
4,0,76.5,6,20,3,0,1,0,0,1
213,0,78.3,12,27,4,3,0,0,0,1
91,2,113.4,10,3,4,1,1,0,0,1
62,0,135.9,9,11,4,1,2,0,0,0
15,0,99.0,8,23,4,0,1,0,0,0
21,1,58.0,12,25,3,3,2,0,0,1
60,1,92.7,4,1,4,2,1,0,0,0
2,1,45.0,4,5,2,1,0,0,0,1
25,0,9.0,11,11,1,2,0,0,0,1
99,0,94.5,7,25,4,3,1,3,0,0
109,0,138.54,5,23,4,7,3,0,0,1
14,0,100.0,10,15,3,2,0,0,0,1
110,0,94.5,7,25,4,1,2,1,0,0
100,1,123.3,7,22,4,2,0,0,3,1
218,1,99.95,8,9,4,4,0,0,0,0
89,2,55.63,11,28,4,1,2,0,0,1
96,1,88.83,4,8,4,2,2,0,0,1
23,0,82.33,3,10,4,3,0,3,0,1
2,0,65.0,7,10,2,1,2,0,0,1
67,1,135.9,8,4,4,3,1,0,0,1
82,0,65.0,3,26,3,1,2,0,0,1
225,0,67.5,11,25,4,1,0,3,0,0
265,0,90.0,6,24,3,2,0,1,0,1
2,1,93.0,2,27,4,1,0,0,0,1
31,2,108.9,5,22,4,0,1,0,0,1
2,1,149.0,5,28,4,1,0,3,0,1
56,2,126.0,11,2,4,3,0,0,0,1
163,0,115.0,10,15,3,1,0,0,0,0
191,0,95.0,6,23,3,3,0,0,0,1
130,0,61.25,2,20,4,1,0,0,1,0
17,0,65.2,2,5,4,2,0,3,0,1
15,0,79.0,2,12,4,2,0,3,0,0
11,1,124.0,9,2,4,2,0,3,0,1
122,1,105.3,5,12,4,2,0,0,0,1
76,1,90.95,5,8,3,2,2,0,3,1
9,0,65.0,12,10,2,1,0,0,0,1
71,0,137.53,9,14,3,5,2,0,3,1
34,1,66.0,2,17,3,4,1,0,0,1
7,0,80.0,3,9,2,2,0,0,0,1
85,1,85.0,10,6,3,3,1,0,0,1
14,2,152.0,11,11,4,1,0,0,0,1
40,0,70.0,10,5,3,1,1,0,0,1
48,0,104.0,9,11,3,1,0,1,0,1
57,0,116.45,3,29,4,4,0,0,3,0
75,3,149.4,9,14,4,4,0,0,3,1
97,1,150.3,8,5,4,2,1,0,3,1
96,1,87.55,4,8,4,3,2,0,0,1
193,0,65.0,10,15,3,3,0,0,0,0
224,1,90.95,8,21,4,3,2,0,0,1
37,0,116.1,5,13,4,1,0,3,0,1
8,2,128.0,3,30,4,1,0,0,0,1
19,0,85.0,10,2,3,0,2,0,0,1
72,0,108.0,9,18,3,1,0,1,0,1
59,0,113.41,4,12,4,5,2,0,3,1
192,0,80.75,6,18,3,2,2,0,0,1
94,1,85.5,4,13,4,2,0,3,0,1
162,0,70.0,9,17,3,3,0,0,0,0
1,1,111.65,9,22,4,3,0,0,0,1
27,0,65.0,11,29,2,0,1,0,0,1
64,0,130.0,5,17,2,2,0,0,0,1
12,1,55.0,12,5,3,1,1,0,0,1
30,0,121.0,9,30,3,2,0,1,0,1
116,0,61.0,2,28,4,1,2,0,0,0
37,0,95.0,10,13,3,3,0,0,0,1
377,1,115.0,10,14,3,2,0,1,0,0
2,0,79.6,1,3,4,0,1,0,3,1
15,0,65.0,10,22,2,1,0,0,0,1
15,0,80.0,1,26,2,1,0,0,0,1
2,0,131.0,5,30,4,0,1,0,0,1
8,1,153.0,8,16,4,2,2,3,5,1
4,1,84.0,1,22,4,2,0,3,0,1
128,0,122.4,8,17,4,4,1,0,3,0
14,1,102.0,3,10,3,3,0,0,0,1
3,0,87.78,10,22,4,1,0,3,0,1
35,2,71.25,11,26,2,4,2,0,1,1
0,0,111.67,10,15,4,1,2,3,0,1
10,0,85.0,10,2,3,1,2,0,0,1
210,0,86.0,10,8,3,3,1,1,0,0
75,0,135.0,10,11,4,5,0,0,0,0
56,1,126.9,5,30,4,2,1,0,0,1
113,1,100.75,4,25,4,3,1,0,0,1
141,1,96.9,7,12,3,5,2,1,0,1
44,1,74.8,11,16,4,4,1,3,0,1
34,2,100.35,8,28,4,4,2,3,0,0
13,1,85.0,11,15,4,1,2,3,0,1
32,2,115.2,3,22,4,1,0,0,0,1
219,0,108.0,9,4,4,1,0,1,0,0
2,0,151.0,7,12,4,1,0,0,0,1
87,1,105.3,3,24,4,3,0,0,0,0
41,2,98.67,10,6,4,3,0,0,0,1
183,2,137.7,8,8,4,1,1,0,3,0
25,0,94.33,3,10,4,3,0,0,0,1
103,0,80.0,5,4,3,3,0,0,0,1
70,0,137.7,7,26,4,3,0,0,3,0
4,2,221.39,4,8,4,2,2,0,6,1
6,2,162.33,9,18,4,1,2,0,0,1
37,3,125.1,8,20,4,3,2,3,0,1
35,0,38.67,3,9,3,3,0,0,0,1
132,0,140.27,7,31,4,5,2,0,3,0
63,1,141.3,6,19,4,1,2,0,3,1
181,0,120.0,10,11,3,2,0,0,0,0
26,0,95.0,6,11,3,1,2,0,0,1
0,1,135.0,6,12,4,0,1,0,0,1
4,0,0.0,12,23,1,2,1,0,5,1
143,1,101.31,8,31,4,4,1,0,0,1
27,0,120.0,9,17,4,3,0,0,3,1
55,1,94.5,10,9,4,2,0,0,0,1
84,0,87.3,4,1,4,2,1,0,0,0
36,0,115.2,3,24,4,1,0,0,0,0
159,2,83.5,10,30,4,2,2,0,1,0
4,1,133.0,2,4,4,2,0,0,3,1
8,1,92.95,1,2,4,1,2,0,3,1
4,0,95.0,5,2,3,0,1,0,0,1
34,0,111.96,10,26,3,4,1,1,1,1
66,0,65.66,2,27,4,2,2,0,1,0
4,0,117.0,11,2,4,2,1,0,0,1
21,2,175.95,6,1,4,4,0,0,5,1
14,2,149.0,4,24,4,0,2,0,0,1
16,0,75.0,11,16,3,3,0,0,0,1
224,1,97.96,9,4,4,2,2,0,0,1
57,2,132.3,10,13,4,3,0,0,3,1
179,1,66.76,7,4,4,4,1,0,0,1
15,0,111.0,5,29,4,0,2,0,0,0
77,0,140.4,5,1,4,0,2,0,3,1
12,1,100.0,2,20,3,2,2,0,0,1
74,0,86.4,11,20,4,0,1,0,0,0
10,1,112.33,6,21,4,3,0,3,0,1
115,0,114.3,7,8,4,2,0,0,0,0
207,1,85.5,8,5,4,2,1,3,0,1
13,0,79.0,7,11,2,1,1,0,0,1
67,1,102.6,11,22,4,1,0,0,3,1
122,0,68.0,12,8,4,3,0,0,0,1
309,0,101.0,5,13,3,2,1,1,0,0
54,1,88.2,11,12,4,1,2,3,0,0
36,1,72.07,9,27,4,1,0,3,0,1
1,0,79.0,2,13,2,1,0,0,0,1
71,0,95.0,9,22,3,3,0,0,0,1
1,0,104.0,6,12,4,0,2,3,0,1
224,1,96.3,10,29,4,1,2,0,0,0
192,1,90.0,12,18,4,1,2,0,0,0
13,1,101.0,4,8,4,1,0,0,0,1
0,0,81.0,1,3,4,0,1,0,0,1
0,2,135.5,10,1,4,2,0,0,0,1
20,4,129.5,3,9,4,4,0,0,3,1
14,1,81.9,1,27,4,2,0,0,0,1
96,1,122.31,9,27,4,3,0,0,0,0
28,0,100.0,5,19,2,2,0,0,0,0
1,0,94.0,7,7,2,1,0,0,3,1
87,0,75.0,12,17,3,1,2,0,0,1
145,0,94.5,8,29,4,1,2,1,0,0
0,1,65.0,7,12,2,1,0,0,0,1
119,0,120.0,6,7,3,3,0,0,0,1
88,0,116.1,6,17,4,2,0,3,0,0
100,2,98.83,7,6,4,4,1,3,0,1
178,2,122.4,10,6,4,3,0,0,3,0
155,1,148.58,12,29,4,3,2,0,5,0
55,1,73.9,2,22,4,2,1,0,0,1
83,0,76.38,3,18,4,5,2,0,0,0
148,0,72.25,8,21,3,1,2,0,0,1
132,0,96.3,8,29,4,2,1,0,0,0
122,1,0.0,3,28,1,2,1,0,0,1
34,1,107.55,10,15,4,3,1,0,0,1
32,0,73.87,10,12,4,2,1,0,0,1
167,1,60.0,3,13,3,2,2,0,3,1
60,0,75.0,3,20,3,2,2,0,0,0
129,0,118.8,8,25,4,2,0,0,3,1
27,0,70.0,2,7,4,5,4,0,0,0
15,1,142.67,6,21,4,3,0,0,3,1
99,0,65.0,10,30,3,2,2,0,0,0
2,0,65.0,10,27,2,1,0,0,0,1
100,1,136.0,5,19,4,3,1,0,0,1
81,1,89.25,10,25,4,2,2,0,0,0
90,0,99.45,4,12,4,4,0,0,3,0
23,0,109.0,1,2,3,1,2,1,0,1
63,1,103.95,9,4,4,2,2,0,0,1
115,0,76.0,2,27,3,3,2,0,0,1
1,2,95.0,8,11,4,1,0,0,0,1
85,2,73.95,3,17,4,3,2,0,0,1
101,0,132.6,6,1,4,4,0,0,3,0
111,0,120.0,10,10,4,0,1,0,0,0
3,0,95.0,10,20,3,1,0,0,0,1
11,1,91.0,2,13,4,1,0,0,0,1
2,2,133.0,8,19,4,2,0,3,0,1
51,1,158.4,10,17,4,1,1,0,3,0
3,0,82.0,2,14,3,1,2,0,0,1
27,0,141.0,5,10,4,3,0,0,0,0
83,1,108.9,7,1,4,3,2,0,0,1
15,1,130.0,2,19,4,2,0,0,3,1
15,1,90.33,12,10,4,1,2,3,0,1
0,1,0.0,12,9,1,1,0,0,0,1
3,0,92.7,5,2,3,2,1,0,0,1
0,0,123.0,4,23,4,1,1,0,0,1
59,0,82.45,3,10,4,3,1,0,3,0
132,1,100.87,7,22,4,4,2,0,0,1
29,1,115.0,12,31,3,3,0,0,0,1
0,1,165.0,8,17,4,2,0,0,3,1
11,2,90.0,11,19,4,1,1,3,0,1
162,0,158.56,12,26,4,5,2,0,0,1
